id_municipio_tjsp,raj,municipio_tjsp,comarca_tjsp,comarca_sede,imoveis
7101,6ª RAJ Ribeirão Preto,Taquaral,Pitangueiras,0,Fórum da Comarca de  Pitangueiras
7097,6ª RAJ Ribeirão Preto,Tambaú,Tambaú,1,Fórum Tambaú
7108,9ª RAJ São José dos Campos,Taubaté,Taubaté,1,Fórum Taubaté I - (Criminal)
7108,9ª RAJ São José dos Campos,Taubaté,Taubaté,1,Fórum Cível da Comarca de Taubaté
7108,9ª RAJ São José dos Campos,Taubaté,Taubaté,1,Fórum Taubaté  (Fazenda Pública)
7108,9ª RAJ São José dos Campos,Taubaté,Taubaté,1,Fórum Taubaté V - (Cartório Setor Técnico)
7108,9ª RAJ São José dos Campos,Taubaté,Taubaté,1,Fórum Taubaté VI - (Anexo do JEC - UNITAU)
7119,4ª RAJ Campinas,Tuiuti,Bragança Paulista,0,Fórum Bragança Paulista - Professor Waldemar Martins Ferreira
7119,4ª RAJ Campinas,Tuiuti,Bragança Paulista,0,Fórum Bragança Paulista III - (CEJUSC)
7102,6ª RAJ Ribeirão Preto,Taquaritinga,Taquaritinga,1,Fórum Taquaritinga I
7102,6ª RAJ Ribeirão Preto,Taquaritinga,Taquaritinga,1,Fórum Taquaritinga II (Anexo Fiscal / JECCrim / Central de Mandados)
7102,6ª RAJ Ribeirão Preto,Taquaritinga,Taquaritinga,1,Fórum Taquaritinga III ( CEJUSC )
7099,10ª RAJ Sorocaba,Tapiraí,Piedade,0,FÓRUM DESEMBARGADOR OSWALDO PINTO DO AMARAL
7099,10ª RAJ Sorocaba,Tapiraí,Piedade,0,Fórum Piedade II - Juizado Especial Cível
7099,10ª RAJ Sorocaba,Tapiraí,Piedade,0,Fórum Piedade III (CEJUSC)
7094,3ª RAJ Bauru,Taguaí,Fartura,0,Fórum Desembargador Edmond Acar
7110,5ª RAJ Presidente Prudente,Teodoro Sampaio,Teodoro Sampaio,1,Fórum de Teodoro Sampaio I (JIC e JEC)
7110,5ª RAJ Presidente Prudente,Teodoro Sampaio,Teodoro Sampaio,1,Fórum de Teodoro Sampaio II (Anexo do JEC - UAAJ - Euclides da Cunha Paulista)
7096,0ª RAJ Sem Região,Taiúva,Jaboticabal,0,Fórum da Comarca de Jaboticabal “Dr. Joaquim Antônio de Oliveira Neves”
7087,4ª RAJ Campinas,Sumaré,Sumaré,1,Fórum Sumaré I
7087,4ª RAJ Campinas,Sumaré,Sumaré,1,Fórum Sumaré III - Cejusc
7111,8ª RAJ São José do Rio Preto,Terra Roxa,Viradouro,0,Gabriel Custódio da Silveira
7083,9ª RAJ São José dos Campos,Silveiras,Cachoeira Paulista,0,Ministro José Rodrigues Alves Sobrinho
7083,9ª RAJ São José dos Campos,Silveiras,Cachoeira Paulista,0,Cejusc
7095,6ª RAJ Ribeirão Preto,Taiaçu,Jaboticabal,0,Fórum da Comarca de Jaboticabal “Dr. Joaquim Antônio de Oliveira Neves”
7105,5ª RAJ Presidente Prudente,Tarabai,Pirapozinho,0,Dr. Antonio José Machado Dias
7112,4ª RAJ Campinas,Tietê,Tietê,1,Fórum Tietê
7112,4ª RAJ Campinas,Tietê,Tietê,1,Fórum da Comarca de Tietê III (Cartório Eleitoral)
7115,4ª RAJ Campinas,Torrinha,Brotas,0,Fórum Brotas - Desembargador Júlio D´Elboux Guimarães
7118,2ª RAJ Araçatuba,Três Fronteiras,Santa Fé do Sul,0,Fórum Santa Fé do Sul I
7118,2ª RAJ Araçatuba,Três Fronteiras,Santa Fé do Sul,0,"Fórum Santa Fé do Sul II - (CEJUSC, JEC e Unidade Avançada)"
7118,2ª RAJ Araçatuba,Três Fronteiras,Santa Fé do Sul,0,Fórum Santa Fé do Sul IV - (Unid. Dig. Atend. Jud. - Três Fronteiras)
7114,10ª RAJ Sorocaba,Torre de Pedra,Porangaba,0,Fórum Porangaba I
7114,10ª RAJ Sorocaba,Torre de Pedra,Porangaba,0,Fórum Porangaba II (Anexo do JEC - UAAJ - BOFETE)
7114,10ª RAJ Sorocaba,Torre de Pedra,Porangaba,0,Fórum Porangaba III (Anexo do JEC - UAAJ - GUAREÍ)
7117,9ª RAJ São José dos Campos,Tremembé,Tremembé,1,"""Desembargador Jurandyr Nilsson"""
7116,6ª RAJ Ribeirão Preto,Trabiju,Ribeirão Bonito,0,Fórum I Ribeirão Bonito
7120,5ª RAJ Presidente Prudente,Tupã,Tupã,1,Fórum Tupã I
7121,5ª RAJ Presidente Prudente,Tupi Paulista,Tupi Paulista,1,Fórum I Tupi Paulista
7121,5ª RAJ Presidente Prudente,Tupi Paulista,Tupi Paulista,1,Fórum II Tupi Paulista
7136,4ª RAJ Campinas,Vargem Grande do Sul,Vargem Grande do Sul,1,Fórum Vargem Grande do Sul
7128,8ª RAJ São José do Rio Preto,União Paulista,Macaubal,0,Fórum Macaubal I
7128,8ª RAJ São José do Rio Preto,União Paulista,Macaubal,0,Fórum Macaubal II - (JECC e Psicossocial)
7141,8ª RAJ São José do Rio Preto,Viradouro,Viradouro,1,Gabriel Custódio da Silveira
7133,4ª RAJ Campinas,Valinhos,Valinhos,1,Fórum Valinhos I - (Principal)
7133,4ª RAJ Campinas,Valinhos,Valinhos,1,Fórum Valinhos II - (Vara do Juizado Especial Cível e Criminal)
7133,4ª RAJ Campinas,Valinhos,Valinhos,1,Fórum Valinhos III - (Setor das Execuções Fiscais)
7122,2ª RAJ Araçatuba,Turiúba,Buritama,0,Fórum Buritama
7140,4ª RAJ Campinas,Vinhedo,Vinhedo,1,Fórum Juiz João Mendes
7140,4ª RAJ Campinas,Vinhedo,Vinhedo,1,Fórum Vinhedo II - Execução Fiscal
7140,4ª RAJ Campinas,Vinhedo,Vinhedo,1,Fórum Vinhedo III - CEJUSC
7132,8ª RAJ São José do Rio Preto,Valentim Gentil,Votuporanga,0,Fórum Votuporanga I
7132,8ª RAJ São José do Rio Preto,Valentim Gentil,Votuporanga,0,Fórum Votuporanga II - (Anexo Fiscal)
7132,8ª RAJ São José do Rio Preto,Valentim Gentil,Votuporanga,0,Fórum Votuporanga III - (CEJUSC)
7125,9ª RAJ São José dos Campos,Ubatuba,Ubatuba,1,Fórum Ubatuba - Des. Joaquim de Syllus Cintra
7130,3ª RAJ Bauru,Uru,Pirajuí,0,Fórum Pirajuí  (Alexandre Delphino Amorim Lima)
7142,6ª RAJ Ribeirão Preto,Vista Alegre do Alto,Pirangi,0,Fórum de Pirangi
7123,8ª RAJ São José do Rio Preto,Turmalina,Estrela dOeste,0,Fórum Estrela D'Oeste
7137,1ª RAJ Grande São Paulo,Vargem Grande Paulista,Vargem Grande Paulista,1,Desembargador HELIO DE QUADROS ARRUDA
7131,8ª RAJ São José do Rio Preto,Urupês,Urupês,1,Fórum Urupês
7129,2ª RAJ Araçatuba,Urânia,Urânia,1,Fórum da Comarca de Urânia I
7129,2ª RAJ Araçatuba,Urânia,Urânia,1,Fórum da Comarca de Urânia II (Cejusc)
7127,8ª RAJ São José do Rio Preto,Uchoa,São José do Rio Preto,0,Fórum São José do Rio Preto I - (Central)
7127,8ª RAJ São José do Rio Preto,Uchoa,São José do Rio Preto,0,"Fórum São José do Rio Preto II - (Cível, Fazenda e DARAJ 8)"
7127,8ª RAJ São José do Rio Preto,Uchoa,São José do Rio Preto,0,"Fórum São José do Rio Preto III - (Família, JEC e Infância)"
7126,3ª RAJ Bauru,Ubirajara,Duartina,0,Fórum da Comarca de Duartina (Prof. Dr. Silvio Marques Junior)
7124,8ª RAJ São José do Rio Preto,Ubarana,José Bonifácio,0,Fórum José Bonifácio - II (CEJUSC)
7124,8ª RAJ São José do Rio Preto,Ubarana,José Bonifácio,0,Fórum José Bonifácio I (Principal)
7135,4ª RAJ Campinas,Vargem,Bragança Paulista,0,Fórum Bragança Paulista - Professor Waldemar Martins Ferreira
7135,4ª RAJ Campinas,Vargem,Bragança Paulista,0,Fórum Bragança Paulista III - (CEJUSC)
7138,4ª RAJ Campinas,Várzea Paulista,Várzea Paulista,1,Fórum da Comarca de Várzea Paulista I
7138,4ª RAJ Campinas,Várzea Paulista,Várzea Paulista,1,Forum da Comarca de Várzea Paulista II - Setor de Execuções Fiscais
7148,4ª RAJ Campinas,Estiva Gerbi,Mogi Guaçu,0,Fórum Mogi Guaçu I
7148,4ª RAJ Campinas,Estiva Gerbi,Mogi Guaçu,0,Fórum Mogi Guaçu II - (Anexo Fiscal e Juizado Especial)
7144,10ª RAJ Sorocaba,Votorantim,Votorantim,1,Fórum Votorantim
7147,3ª RAJ Bauru,Chavantes,Chavantes,1,Fórum Chavantes
7147,3ª RAJ Bauru,Chavantes,Chavantes,1,Fórum (Segundo Prédio)
7143,2ª RAJ Araçatuba,Vitória Brasil,Jales,0,"FÓRUM ""DR. JOVIANO PACHECO AGUIRRE"" - JALES"
7143,2ª RAJ Araçatuba,Vitória Brasil,Jales,0,FÓRUM JALES - PRÉDIO III (CEJUSC)
7143,2ª RAJ Araçatuba,Vitória Brasil,Jales,0,FÓRUM JALES - PRÉDIO IV (UDAJ - UNIJALES)
7143,2ª RAJ Araçatuba,Vitória Brasil,Jales,0,FÓRUM JALES - PRÉDIO II
7145,8ª RAJ São José do Rio Preto,Votuporanga,Votuporanga,1,Fórum Votuporanga I
7145,8ª RAJ São José do Rio Preto,Votuporanga,Votuporanga,1,Fórum Votuporanga II - (Anexo Fiscal)
7145,8ª RAJ São José do Rio Preto,Votuporanga,Votuporanga,1,Fórum Votuporanga III - (CEJUSC)
7139,5ª RAJ Presidente Prudente,Vera Cruz,Marília,0,Fórum Marília I
7139,5ª RAJ Presidente Prudente,Vera Cruz,Marília,0,Fórum Marília II (VEC e SAF)
7139,5ª RAJ Presidente Prudente,Vera Cruz,Marília,0,Fórum Marília III (Psicosocial)
7139,5ª RAJ Presidente Prudente,Vera Cruz,Marília,0,Fórum Marília IV (CEJUSC)
7134,2ª RAJ Araçatuba,Valparaíso,Valparaíso,1,Fórum Desembargador Antonio Marzagão Barbuto
7134,2ª RAJ Araçatuba,Valparaíso,Valparaíso,1,Juizado Especial Cível da Comarca de Valparaíso
7146,2ª RAJ Araçatuba,Zacarias,Buritama,0,Fórum Buritama
